publish_date,headline_category,headline_text
20140629,india,Hours before President visit; RSS worker shot dead
20140629,india,RSS joins BJP's workshop for first-time MPs
20140630,city.ahmedabad,Muslims gift Bhagwad Geeta to Maharaj
20140630,city.bhopal,RSS strongman Suresh Soni goes into huddle with CM
20140630,city.kolhapur,Declining Panchganga water level exposes ancient temples
20140630,city.nagpur,NMC invites objection-suggestion over 1;504 illegal religious structures
20140630,india,Special Task Force no longer Shivraj's puppet; Sangh demands CBI probe
20140630,world.rest-of-world,Boko Haram attacks churches in Nigeria; 30 die
20140701,city.bhubaneswar,Ban hits priests' earnings
20140701,city.lucknow,Ayodhya sadhus greet Muslims on Ramzan
20140701,india,RSS leader extends support to Tibetan struggle
20140701,life-style.relationships.man-woman,God helps you when romance fails
20140702,city.chandigarh,NAPA lauds US Congress member for initiating measure against religious discrimination
20140702,city.lucknow,Ayodhya case litigant suffers heart attack
20140702,city.lucknow,High alert in Ayodhya; Varanasi and Mathura
20140702,city.thane,All religious prayer to appease rain Gods
20140702,world.middle-east,Syria-Iraq 'caliph' incites Muslims to holy war
20140703,city.indore,Delay in monsoon: God Indra gets 'ultimatum'
20140703,city.kochi,HC quashes two criminal cases against head of Jacobite church
20140703,city.lucknow,Hindus rozedaars keep city's Ganga-Jamuni tradition alive
20140703,india,RSS man will head historical research body
20140703,world.south-asia,Two dead in Buddhist-Muslim unrest in Myanmar
20140704,city.ahmedabad,Scholarship for Muslim girls hiked
20140704,city.thiruvananthapuram,RSS meet bats for Gadgil report
20140704,india,Chatha panel presses case of Haryana Sikhs
20140704,india,NDA plans to rebuild image of Hindutva icon Syama Prasad Mookerji
20140705,city.chennai,99 going on 100: Women's Christian College sets off celebrations
20140705,city.goa,Teens accused of offending religious feelings acquitted
20140705,city.jaipur,Pak Hindus refuse to return; cite harassment
20140705,city.kochi,Special prayer for safety of nurses stranded in Iraq
20140705,city.lucknow,Hindus bolster age-old ties by hosting iftaar
20140705,city.vadodara,Man accused of hurting religious sentiments assaulted
20140705,india,Special prayer held for Kerala nurses
20140705,world.middle-east,Explosion in a Muslim Brotherhood leader's farm in Egypt kills 4
20140706,city.delhi,Hindu Tihar inmates keep roza with Muslims
20140706,city.navi-mumbai,Cidco to raze 15 illegal temples in Kharghar
20140706,home.education,No ECA quota in Hindu this year
20140706,india,CM: Congress has hurt Sikhs for third time
20140706,india,Don't make clean Ganga a Hindutva project: Jairam Ramesh
20140706,nri.community,Sikhs participate in Iftar at Dubai mosque
20140706,world.middle-east,Power struggles in Middle East exploit Islam's ancient sectarian rift
20140707,city.chandigarh,Seeds sown with formation of PSGPC: Former president of Delhi Sikh gurdwara management committee
20140707,city.chandigarh,Sikhs of Rajasthan to demand a separate Shiromani Gurudwara Prabandhak Committee
20140707,city.indore,Chouhan rushes to meet RSS brass; returns relieved
20140707,city.lucknow,Hindu rozedaars send out peace message from jail
20140707,city.madurai,Wife arrested for murder of Hindu Munnani functionary
20140707,city.navi-mumbai,Stormwater drain in Kharghar diverted to protect illegal temple: Residents
20140707,city.ranchi,Fitful work at temple town does more harm than good
20140707,entertainment.english.music.news,Geri Halliwell not engaged to Christian Horner;?
20140707,spirituality,Was Shirdi Sai Baba a Hindu or a Muslim?
20140708,city.bhopal,BHEL Krishna Temple celebrates 8th anniversary
20140708,city.goa,For God's sake; don't throw your waste here!
20140708,city.patna,All-religion peace prayers; fast mark Bodh Gaya blasts first anniversary
20140708,city.raipur,Another village bans non-Hindu religious activities; govt sits idle
20140708,city.trichy,'Temple coins must be given to transport corporations'
20140708,entertainment.hindi.bollywood.news,Dr Shrinivas Ramchandra Siras: Hansal Mehta's next based on Aligarh Muslim University professor's story
20140708,india,Two RSS pracharaks all set to join BJP
20140708,india,All-religion peace prayers; fast mark Bodh Gaya blasts first anniversary
20140708,india,Shut Muslim personal law courts; says PIL
20140708,spirituality,Ten most amazing Hindu temples of India
20140709,city.goa,3 Old Goa churches to get facelift
20140709,city.goa,Fibre glass can help retain heritage of Old Goa churches
20140709,city.madurai,When barriers to disallow dalits into temple were broken 75 years ago
20140709,city.madurai,When barriers to disallow dalits into temple were broken 75 years ago
20140709,city.nagpur,Sikh community welcomes new train to Amritsar
20140709,india,Under UPA; number of Muslim cops hit new low
20140710,city.bengaluru,'Even gods not spared under law'
20140710,city.chandigarh,Sehajdhari Sikh Party warns Haryana government
20140710,city.goa,Goan priest appointed auxiliary bishop of Ranchi
20140710,city.goa,Church concerned over Iffi clashing with exposition
20140710,city.lucknow,Lucknow gets mechanised; eco-friendly Shiva Temple
20140710,city.thiruvananthapuram,Inert officials force temple to put up 'one-way' sign
20140710,home.education,VP plaint prompted Hindu to cancel extracurricular activity quota this year
20140710,india,Sikh NGO opposes Bapu statue in London
20140711,budget-2015.student,Budget 2014: Madrassa fund irks Muslim academics
20140711,budget-2015.union-budget-2015,Budget 2014: Muslims hope madrasa funds get utilised optimally
20140711,city.aurangabad,Clergy not enthusiastic about madrassa modernization fund
20140711,city.chandigarh,Priest kills self after critically injuring wife; infant daughter
20140711,city.lucknow,Budget 2014: Muslims hope madrasa funds get utilised optimally
20140711,city.mumbai,Budget 2014 Madrassa fund irks Muslim academics
20140711,city.nagpur,Muslims sceptical about aide to madrasas
20140711,india,Budget 2014 Madrassa fund irks Muslim academics
20140711,india,5 injured in blast near Pune's Dagdusheth temple
20140711,unknown,Love sees no religion
20140711,world.rest-of-world,3 Thai Muslim police officers killed in ambush
20140712,budget-2015.union-budget-2015,Finance minister Arun Jaitley's Budget speech heeded Sangh Parivar's concerns
20140712,city.bengaluru,Bangalore schools bow to FIFA gods; relax class timings
20140712,city.chandigarh,Sehajdharis object to definition of Sikh in Haryana gurdwara body bill
20140712,city.guwahati,Prayer centre adopts four people with disability
20140712,city.kolkata,Messi fans seek 'hand of God'
20140712,city.nagpur,'Guru worship simple way of paying obeisance to god'
20140712,city.nagpur,Muslims plan to offer 'Salatul Istisqua'; the prayers for rain
20140712,city.raipur,Village councils row: Christian bodies threaten to move court
20140712,city.raipur,Christian bodies to move court against gram sabhas
20140712,entertainment.gujarati.music,Dashamanu Zarmariyalu Paan New Gujarati religious album is released
20140712,india,Sikhs for Justice can't file amended rights complaint against Sonia: US court
20140712,india,Finance minister Arun Jaitley's Budget speech heeded Sangh Parivar's concerns
20140713,city.aurangabad,Nationalist Congress Party meet on party prospects in region
20140713,city.indore,Religious procession attacked in Khandwa
20140713,city.kanpur,Shiva temples decked up; banks littered with garbage
20140713,city.madurai,Cast in stone: A street near church in memory of American Missionary
20140713,city.mumbai,Second chargesheet filed in Afghan Church land row
20140713,city.patna,About 550 bookings for Rudrabhishek at Mahavir temple
20140713,city.ranchi,Ranchiites attend prayer meets on Guru Purnima
20140714,city.chennai,'SC ruling must lead to a Muslim personal law code'
20140714,city.hyderabad,Tension over building of temple wall; MLA booked
20140714,city.kanpur,Devotees queue up at Shiva temples
20140714,city.pune,Ganesh temple blast: Cops suspect use of pipe bomb
20140714,spirituality,Why fear of God is necessary
20140714,world.europe,2% of priests are paedophiles: Pope
20140715,city.guwahati,Move to prevent Satan worship in Meghalaya
20140715,city.lucknow,Non-bailable warrants against 2 BJP MPs in Ayodhya case
20140715,city.ranchi,50;000 visit Pahari temple on first Monday of sawan
20140715,spirituality,Amazing facts about Hinduism
20140716,city.chandigarh,Haryana govt cheated Sehajdhari Sikhs: SSP
20140716,city.kanpur,Murder of priest and guard fuels protest; highway blocked
20140716,city.kolhapur,Govt to release Rs 10 crore for Mahalaxmi temple
20140716,city.navi-mumbai,Priest held for forest guard's murder
20140716,city.ranchi,Priests slam Arghya system at Baidyanath Dham temple
20140716,india,SAD: Hooda's HSGPC move an attack on Sikh community
20140716,tv.news.hindi,Role reversal for Murli Sharma in Telugu remake of Oh My God!
20140717,city.chandigarh,Haryana Sikh leaders to meet at Kurukshetra today
20140717,city.chandigarh,Action against Haryana Sikh leaders' hasty: Damdami Taksal
20140717,city.delhi,Hindu Rao can admit second batch
20140717,city.kolhapur,19-year-old girl held for stealing silver ornaments from temple
20140717,city.mumbai,HC backs youths' church service offer; quashes murder bid case
20140717,city.thane,No control on digital space is misleading youth: Muslim community
20140717,india,RSS leader backs Vaidik as NIA prepares to question him on Saeed meeting
20140717,india,Haryana Sikh leaders excommunicated
20140718,city.bhubaneswar,Ethnic Odia fabrics on international platform
20140718,city.chandigarh,Review excommunication; Sikh body urges jathedar
20140718,city.chandigarh,American gurdwara panel to convene Sikh conclave
20140718,city.chennai,Two arrested in Hindu Munnani leader murder case
20140718,city.chennai,'Massive project needed to reveal hidden histories in temple inscriptions'
20140718,city.delhi,2 AAP supporters held for 'defaming' BJP; RSS
20140718,city.kolhapur,CCTVs helps cops nab couple who stole from temple
20140718,city.puducherry,Villagers oppose bar near religious institute
20140719,city.chandigarh,Hundreds of Sikhs assemble at Manji Sahib gurdwara to resist its takeover
20140719,city.chandigarh,Sikhs; SAD(B) members protest outside Sonia's house in Delhi
20140719,city.chennai,Out of the box: Iftar bridges religious divide
20140719,city.goa,Special cover with Pilar church altar released
20140719,city.puducherry,Puducherry govt opens bar near religious institution
20140719,india,Won't help in state assembly polls: RSS to Amit Shah
20140719,world.middle-east,Jihadist ultimatum sparks Christian exodus from Iraq's Mosul
20140719,world.middle-east,Iraq insurgents to Christians: Convert; pay tax; or die
20140720,city.goa,'Swamy must apologize to church; Goa'
20140720,city.madurai,Teens caught attempting to steal temple hundial
20140720,city.mumbai,HC no to priests' plea for sole rights to puja at Satara temple
20140720,india,RSS holds meet to discuss Maharashtra assembly poll strategy
20140720,india,RTI query: Has the SPG become a Hindu outfit?
20140720,india,'Muslim yogi' set to emulate Vivekananda
20140720,india,Confidence of Muslims in BJP increasing: Najma Heptulla
20140720,world.rest-of-world,MH17 victims remembered at church services across Australia
20140721,city.chennai,Two more held for Hindu munnani leader's murder
20140721,city.chennai,Radical online content sways Tamil Nadu Muslim youths
20140721,city.chennai,Tamil Maanila Muslim League functionary hacked to death in Chennai
20140721,entertainment.english.music.news,Kanye West tells GQ mag 'how to dress like god'
20140721,home.environment.flora-fauna,Srikurmam village temple in Andhra Pradesh breeds 55 baby star tortoises
20140721,spirituality,The Hindu History of Afghanistan
20140721,spirituality,Shocking science in Hindu mythology!
20140721,tv.news.hindi,Indian TV actors are treated like Gods in Pakistan: Achint Kaur
20140722,city.chandigarh,Prayer meeting for Malaysian plane crash victims
20140722,city.chennai,5 arrested for murder of Muslim leader
20140722,city.lucknow,Babri mosque case: BJP MP declared absconder
20140722,india,HC reserves order on PIL against cane charge at Mahakal temple
20140722,spirituality,Shocking science in Hindu mythology!
20140722,spirituality,The Hindu History of Afghanistan
20140723,entertainment.tamil.movies.news,Vemal; Priya shoot in a temple set
20140723,india,Uproar in Parliament over Shiv Sena MPs 'forcing' Muslim worker to break Ramzan fast
20140723,sports.more-sports.others,Sikh players of Indian basketball team forced to remove turbans
